category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Grilled Smoky Red Chicken,Smoky Red Grilled Chicken - 1 pc,₹124.76,"Spicy, red, grilled chicken",Non-Veg,Spicy,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,Peri Peri chicken strips - 3 pc,₹179.05,3 Pieces Spicy Peri Peri chicken boneless strips,Non-Veg,Spicy,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,2 pc Veg Patty,₹155.24,"Delicious, crispy, veg add-on",Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,Spicy Mix French Fries - Large,₹139.05,Crispy french fries with a spicy chilli lime sprinkle,Veg,Spicy,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,French Fries - Large,₹119.05,Jazz up your meal with crispy large fries!,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,Spicy Mix French Fries - Medium,₹114.29,Crispy french fries with a spicy chilli lime sprinkle,Veg,Spicy,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,French Fries - Medium,₹99.05,Jazz up your meal with crispy french fries,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,Pack of 4 Dips -20gm each,₹109.52,Adding dips is always a good idea! (Save Rs. 5),Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,Pack of 2 Dips-20gm each,₹57.14,Adding dips is always a good idea!,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Sides and Dips,Tandoori Flavour Dip - 20 gm,₹28.57,"Special tandoori flavored dip, to add a twist to your meal!",Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Chocolate Lava Cake,₹108.57,New Soft Chocolate cake with a gooey center- perfect chocolaty end to every meal,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Choco Mud Pie,₹128.57,"Chocolate lovers unite! Say hello to our delicious, new, creamy chocolate & cake dessert- a must try!",Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Virgin Mojito Reusable Bottle,₹105,A refreshing drink with lime and soda to beat the heat,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Mousse Cake (Coffee flavoured,₹128.57,"Coffee, chocolate, cake?what's not to love? Enjoy our delicious, new dessert for those coffee-licious temptations!",Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Masala Pepsi Reusable Bottle,₹105,A spicy kick to everyone's favourite drink,Veg,Spicy,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Pepsi PET 475ml,₹57.14,Cheers to fizz that makes you Rise Up Baby! Order Pepsi to make your food rise up to your level of awesome!,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Pepsi Can 300 ml,₹57.14,Cheers to fizz that makes you Rise Up Baby! Order Pepsi to make your food rise up to your level of awesome!,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Dew Mojito Reusable Bottle,₹105,"A refreshing drink with Mountain Dew, lime and soda to beat the heat",Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,7UP Can 300 ml,₹57.14,7UP is the ultimate Super-Duper Refresher. Every sip of this crisp lemon flavour refreshes you to the core.,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Pepsi Reusable Bottle,₹99,Pepsi in a KFC reusable bottle,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Pepsi Black Can 300 ml,₹57.14,Enjoy Pepsi Black to make your food rise up to max levels of awesome with Zero sugar and Zero guilt!,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,7Up Resuable Bottle,₹99,7Up in a KFC reusable bottle,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Mirinda Can 300 ml,₹57.14,"Great orange taste and sparking bubbles encourage you to be carefree, spontaneous and playful!",Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Mirinda Reusable Bottle,₹99,Mirinda in a KFC reusable bottle,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Mountain Dew Resuable Bottle,₹99,Mountain Dew in a KFC reusable bottle,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
Desserts & Beverages,Pepsi 475ml Pet,₹57.14,0,Veg,Normal,KFC,"176, Ground Floor, Ganesh Complex, Nehru Nagar, Roorkee Locality, Roorkee",+917983459570,10:00 AM - 11:00 PM,4.1,4.1
