category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Garlic Breads & More,Garlic Breadsticks + Cheesy Dip,₹137.57,Enjoy the all-time favorite Garlic Breadsticks with the indulgent Cheesy Dip,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Veg Parcel + Beverage,₹83,Get Veg Parcel+ Mini Carbonated Beverage (Beverage variant is subject to availability),Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Garlic Breadsticks,₹119,Baked to perfection. Your perfect pizza partner! Tastes best with dip,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Classic Stuffed Garlic Bread,₹159,"Freshly baked garlic bread with cheese, juicy corn & tangy jalapeno",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Cheesy Dip,₹28.57,An all-time favorite with your Garlic Breadsticks & Stuffed Garlic Bread for a Cheesy indulgence,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Paneer Tikka Stuffed Garlic Bread,₹169,"Freshly Baked Stuffed Garlic Bread with Cheese, Onion and Paneer Tikka fillings. Comes with a dash of Basil Parsley Sprinkle on top",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Burger Pizza - Classic Veg,₹69,"Oven-baked buns with cheese, tomato & capsicum in creamy mayo",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Burger Pizza - Classic Non Veg,₹89,"Oven-baked buns with cheese, peri-peri chicken, tomato & capsicum in creamy mayo",Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Burger Pizza - Premium Veg,₹89,"Oven-baked buns with cheese, paneer, tomato, capsicum & red paprika in creamy mayo",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Veg Parcel,₹49,Snacky bites! Pizza rolls with paneer & creamy harissa sauce,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Chicken Parcel,₹59,Snacky bites! Pizza rolls with chicken sausage & creamy harissa sauce,Non-Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Harissa Dip,₹46.67,A spicy & peppery pizza dip which can help you add the right amount of spiciness to your favorite pizza slices.,Veg,Spicy,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Basil Pesto Dip,₹46.67,"Your perfect pizza partner!  Savour your pizza slices with this new rich, herby & salty dip with the goodness of basil leaves & nuts that will surely give you a new flavor dimension!",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Tomato Ketchup,₹1.90,Goodness of Tomato Ketchup in mini sachets,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Choco Lava Cake + Beverage,₹149,Get the indulgent Choco Lava Cake & Carbonated Beverage for just 149 (Beverage variant is subject to availability),Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Garlic Breads & More,Taco Mexicana Veg (Single),₹79,Truly irresistible! Crispy taco with veg patty & creamy harissa sauce,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Desserts,Choco Lava Cake Gift Hamper,₹325,"Dive into the ultimate dessert experience with our Lavalicious Combo that’s Made to Share. 
*We don't include a spoon or napkin to support sustainability",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Desserts,Choco Lava Cake + Beverage,₹149,Get the indulgent Choco Lava Cake & Carbonated Beverage for just 149 (Beverage variant is subject to availability),Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Desserts,Red Velvet Lava Cake,₹139,A truly indulgent experience with sweet and rich red velvet cake on a creamy cheese flavoured base to give a burst of flavour in every bite!,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Desserts,Choco Lava Cake,₹109,"Chocolate lovers delight! Indulgent, gooey molten lava inside chocolate cake",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Desserts,Butterscotch Mousse Cake,₹103.81,Sweet temptation! Butterscotch flavored mousse,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),Coca Cola 475ml,₹66.70,Sparkling and Refreshing Beverage,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),Coca Cola Zero Sugar 330ml,₹66.70,"Maximum Taste, Zero Sugar",Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),Nagpur Orange,₹71.43,Enjoy Oranges from Nagpur with the goodness of Fiber,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),B Natural Alphonsos from Ratnagiri (300 ml),₹71.43,Alphonsos only from Ratnagiri with the Goodness of Fiber,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),B Natural Mixed Fruit from Himalayas (300 ml),₹71.43,Premium fruits from Himalayas with the Goodness of Fiber,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),Sprite 475ml,₹66.70,Refreshing clear drink with a natural lemon flavour,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
Drinks (Beverages),Aquavess Water (500ml),₹28.58,Packaged Drinking Water,Veg,Normal,Domino's Pizza,"Ground Floor, New No. 1068 & Old No. 321(1-2), 8, Civil Lines, opp. Methodist Girls college, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+911332275420,10:00 AM - 11:00 PM,3.7,3.8
