category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Pasta,Spicy Red Schezwan Pasta,₹179,"Fusilli pasta baked in spicy schezwan sauce, along with green capsicum, onion, red capsicum and paprika for an added zing (190 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Pasta,Classic Mushroom Pasta,₹209,"Fusilli Pasta baked in classic mushroom sauce and topped with white cheesy dressing. (231 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Pasta,Penne McN Cheese Pasta,₹209,"Penne Pasta baked in classic jalapeno sauce along with green capsicum, onion and red capsicum topped with 100% mozzarella cheese (227 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,BBQ Baked Chicken Wings 6pc,₹269,"All new baked BBQ chicken wings. Its juicy, spicy & so much flaourful (206 Kcal/100g) Contains Cereals containing Gluten (Wheat) & Soya.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Spicy Baked Chicken Wings 4pc,₹209,4 pcs of tender and juicy sweet chilly chicken wings (189 Kcal/100g) Contains Cereals containing Gluten (Wheat) & Soya.,Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Sprinkled Fries - New,₹109,"Baked fries seasoned with our signature peruvian seasoning (204 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Cheezy Sprinkled Fries,₹109,"Baked fries seasoned with cheezy seasoning (213 Kcal/100g) Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Jalapeno Pepper Dip,₹23.75,Cheesy jalapeno pepper dip 20 gm (49 Kcal/100g) Contains Cereals containing Gluten (Wheat) & Soya.,Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Spicy Baked Chicken Wings 6pc,₹259,6 pcs of tender and Juicy sweet chilli chicken wings (189 Kcal/100g) Contains Cereals containing Gluten (Wheat) & Soya.,Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,BBQ Baked Chicken Wings 4pc,₹219,"All new baked BBQ chicken wings. Its juicy, spicy & so much flaourful (206 Kcal/100g) Contains Cereals containing Gluten (Wheat) & Soya.",Non-Veg,Spicy,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Jalapeno Poppers,₹119,"Jalapano poppers with gooey white sauce. (250 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Veg Mayonnaise Dip,₹23.75,Veg mayonnaise dip 20 gm (55 Kcal/100g) Contains Cereals containing Gluten (Wheat) & Soya.,Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Appetizer,Tomato Ketchup,₹0.95,Ketchup sachet (11 Kcal/100g),Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Brow-wow-nie,₹109,A divine choco brownie for your all time chocolate cravings (273 Kcal/100g),Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Choco Volcano,₹129,"Warm choco cake with gooey center (262 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Sunfeast Dark Fantasy Chocolate Shake 300ml,₹95.23,"Treat yourself with a divine shake, made with a blend of milk and real Belgian chocolate. (109 Kcal/100 ml). Contains Milk, Nut. May Contain Soy.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Sunfeast Mango Smoothie 300ml,₹95.23,"A blissful blend of fruity indulgence and milk with real mango chunks. (83 Kcal/ 100 ml). Contains Milk, Soy. May Contain Nut.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Pepsi Zero Sugar Can,₹57,Pepsi Zero Sugar Can 300ml. Contains Caffeine (0 Kcal/100ml),Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,7up 475ml,₹57,7up PET 475ml. Contains Caffeine (46 Kcal/100ml).,Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Water Bottle - 1000ml,₹47.50,Water Bottle @50,Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Pepsi Pet Bottle,₹57,"Veg. Carbonated Water. Contains Caffeine. Pepsi is registered trademark of Pepsico, inc.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Drinks & Desserts,Mirinda Pet Bottle,₹57,Mirinda PET 475ml. Contains Caffeine (55 Kcal/100ml),Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Loaded Veggie BBQ,₹199,"Thin & Crispy crust, loaded with Crunchy Onion, Green Capsicum, Red Bell Pepper, Juicy Corn, Mushroom, 100% mozzarella cheese, flavorful sauce and a generous drizzle of signature barbeque sauce, folded over and baked, then brushed with herbed butter and sprinkled with our signature spice seasoning (255 Kcal/100g)Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Cheezy Cheese Veg,₹219,"Thin & Crispy crust, loaded with Crunchy Onion, Green Capsicum, Red Bell Pepper, Juicy Sweet Corn, 100% mozzarella cheese, flavorful sauce, folded over and baked then brushed with herbed butter and sprinkled with cheezy seasoning. (296 Kcal/100g).Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Loaded Chicken BBQ,₹249,"Thin & Crispy crust, loaded with Juicy Chicken Sausage, Herbed Chicken, 100% mozzarella cheese, flavorful sauce and a generous drizzle of signature barbeque sauce, folded over and baked, then brushed with herbed butter and sprinkled with our signature spice seasoning (330 Kcal/100g)",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Cheezy Cheese Chicken,₹269,"Thin & Crispy crust, loaded with juicy Chicken Sausage, Crunchy Onion, Green Capsicum, Red Bell Pepper, 100% mozzarella cheese, flavorful sauce, folded over and baked then brushed with herbed butter and sprinkled with cheezy seasoning. (268 Kcal/100g)",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Cheezy Cheese Veg & Loaded BBQ Veg Combo,₹399,"Double the satisfaction with Cheezy Cheese Veg & Loaded BBQ Veg Melts. Cheezy Cheese Veg Melts :  (296 Kcal/100g), Loaded BBQ Veg Melts : (255 Kcal/100g).",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Cheezy Cheese Chicken & Loaded BBQ Non-Veg Combo,₹489,"Satisfy your non veg cravings with Cheezy Cheese Chicken & Loaded Chicken BBQ Melts. Cheezy Cheese Chicken Melts : (268 Kcal/100g), Loaded BBQ Non-Veg Melts: (330 Kcal/100g).",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Create your Melts Box of 2 Non-Veg,₹498,"Choose any 2 Melts. Double the flavour, double the satisfaction. Cheezy Cheese Chicken : (268 Kcal/100g), Loaded BBQ Non-Veg : (330 Kcal/100g), Chicken Tikka Keema : (283 Kcal/100g).",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Create your Melts Box of 2 - Veg,₹379,"Choose any 2 Melts. Double the flavour, double the satisfaction. Cheezy Cheese Veg Melts :  (296 Kcal/100g), Loaded BBQ Veg Melts : (255 Kcal/100g), Makhni Paneer Melts : (265 Kcal/100g).",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Melts Meal for 1 with Exotica Veggie Garlic Bread 2Pcs & 1 Dip-Veg,₹259,"Choose your favourite Melts & get Exotica Veggie Garlic Bread (2 Pcs) with Mayo Dip.  Cheezy Cheese Veg Melts :  (296 Kcal/100g), Loaded BBQ Veg Melts : (255 Kcal/100g), Makhni Paneer Melts : (265 Kcal/100g). Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Melts 3 Course Meal for 1 - Veg,₹309,"The perfect ""Me Time"" meal. Choose your favourite Melts & Fries accompanied with 1 Pepsi PET",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Melts Meal for 1 with Exotica Veggie Garlic Bread 2Pcs & 1 Dip-Non Veg,₹309,"Choose your favourite Melts & get Exotica Veggie Garlic Bread (2 Pcs) with Mayo Dip. Cheezy Cheese Chicken Melts : (268 Kcal/100g), Loaded BBQ Non-Veg Melts : (330 Kcal/100g), Chicken Tikka Keema Melts : (283 Kcal/100g).  Contains Cereals containing Gluten (Wheat), Soya and Milk & Milk Products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
MELTS - Crispy. Cheesy. Loaded.,Melts 3 Course Meal for 1 Non-Veg,₹359,"The perfect ""Me Time"" meal. Choose your favourite Melts & Fries accompanied with 1 Pepsi PET",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Meals And Deals : Better With Pepsi,My Box - Veg,₹249,"1 personal veg pizza, 2 pc garlic bread & 1 Pepsi PET ! For Meals, refer to the nutritional data for individual products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Meals And Deals : Better With Pepsi,My Box - Non Veg,₹319,"1 personal non veg pizza, 2 pc garlic bread & 1 Pepsi PET. For Meals, refer to the nutritional data for individual products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Meals And Deals : Better With Pepsi,Hut Treat Meal for 4 - Veg,₹859,"Super saver meal combo @ 859 - 2 med veg pizza of choice, 2 classic bread stix, 2 Pepsi PET. For Meals, refer to the nutritional data for individual products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Meals And Deals : Better With Pepsi,Hut Treat Meal for 4 - Non Veg,₹959,"Super saver meal combo @ 959 - 2 med non veg pizza of choice, 2 classic bread stix, 2 Pepsi PET. For Meals, refer to the nutritional data for individual products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Meals And Deals : Better With Pepsi,Hut Treat Meal for 2 - Non Veg,₹589,"1 medium non-veg pizza upto signature, 1 classic bread stix, 1 Pepsi PET. For Meals, refer to the nutritional data for individual products.",Non-Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
Meals And Deals : Better With Pepsi,Hut Treat Meal for 2 - Veg,₹529,"1 medium veg pizza upto signature, 1 classic bread stix, 1 Pepsi PET. For Meals, refer to the nutritional data for individual products.",Veg,Normal,Pizza Hut,"2, NH 58, Civil Lines, Civil Lines, Roorkee, Uttarakhand 247667, Roorkee Locality, Roorkee",+919643105647,10:00 AM - 11:00 PM,4.2,4.1
